facid,facname,fac_type_code,city,county_name,capacity,latitude,longitude,zip,license_status_description
630019475,ELICA  HEALTHCENTERS HEALTH ON WHEELS-2,COMTYC,WEST SACRAMENTO,YOLO,0,38.573217,-121.550724,95691,ACTIVE
630019476,WEST COAST PALLIATIVE CARE INC,HOSPICE,GLENDALE,LOS ANGELES,0,34.15178144,-118.2551794,91203,ACTIVE
630019479,FAMILY HEALTHCARE NETWORK,COMTYC,SELMA,FRESNO,0,36.565794,-119.612556,93662,ACTIVE
630019482,MIRACLE TOUCH HOSPICE,HOSPICE,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630019483,ANGELIC TOUCH HOSPICE,HOSPICE,VAN NUYS,LOS ANGELES,0,34.19648899,-118.449185,91405,ACTIVE
630019484,SOS BRIDGES HEALTH CENTER,COMTYC,ANAHEIM,ORANGE,0,33.848406,-117.857529,92806,ACTIVE
630019485,ALL CARE HOSPICE CARE,HOSPICE,BURBANK,LOS ANGELES,0,34.180371,-118.308672,91502,ACTIVE
630019486,"PEAK CARE HOSPICE, INC.",HOSPICE,GLENDALE,LOS ANGELES,0,34.15178144,-118.2551794,91203,ACTIVE
630019488,"GAMMA HOME HEALTH, INC.",HHA,BURBANK,LOS ANGELES,0,34.208946,-118.343763,91504,ACTIVE
630019489,MOBILE COUNSELING CENTER I,COMTYC,SAN DIEGO,SAN DIEGO,0,32.715405,-117.1134855,92102,ACTIVE
630019490,MOBILE COUNSELING CENTER II,COMTYC,SAN DIEGO,SAN DIEGO,0,32.697288,-117.1398015,92113,ACTIVE
630019491,BELLA HOSPICE CARE INC,HOSPICE,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630019492,"MIDAS HEALING HOSPICE, INC.",HOSPICE,GLENDALE,LOS ANGELES,0,34.15178144,-118.2551794,91203,ACTIVE
630019494,"BARS HOSPICE CARE, INC.",HOSPICE,VAN NUYS,LOS ANGELES,0,34.18686,-118.4323995,91401,ACTIVE
630019496,"TINOSA HOSPICE, INC.",HOSPICE,TARZANA,LOS ANGELES,0,34.1728621,-118.5591211,91356,ACTIVE
630019497,"IN HOME CARE HOSPICE, INC.",HOSPICE,TUJUNGA,LOS ANGELES,0,34.251741,-118.2933945,91042,ACTIVE
630019498,ENHANCE HOME HEALTH SERVICES,HHA,SAN RAMON,CONTRA COSTA,0,37.76206164,-121.9579924,94583,ACTIVE
630019499,"GOLDEN BIRD HOME HEALTH CARE, INC",HHA,CLOVIS,FRESNO,0,36.839223,-119.7032265,93611,ACTIVE
630019501,"SKILLED HOME HEALTH, INC.",HHA,DOWNEY,LOS ANGELES,0,33.94246901,-118.134705,90241,ACTIVE
630019502,MOGO URGENT CARE,COMTYC,MARINA,MONTEREY,0,36.666936,-121.807701,93933,ACTIVE
630019503,AGM HOSPICE CARE INC,HOSPICE,VAN NUYS,LOS ANGELES,0,34.187832,-118.446714,91401,ACTIVE
630019504,HAPPY MOMENTS ADHC,ADHC,MARINA DEL REY,LOS ANGELES,0,33.988788,-118.450701,90292,ACTIVE
630019505,UNITED SURGERY CENTER-ENCINITAS,ASC,ENCINITAS,SAN DIEGO,0,33.057189,-117.261486,92024,
630019506,DEW SENIOR HEALTH,HOSPICE,BURBANK,LOS ANGELES,0,34.15426901,-118.340774,91505,ACTIVE
630019507,"LA DIRECT HOME HEALTH CARE, INC.",HHA,GLENDALE,LOS ANGELES,0,34.18524,-118.4310495,91214,ACTIVE
630019508,FREEDOM LIFE HOSPICE LLC,HOSPICE,TARZANA,LOS ANGELES,0,34.17257299,-118.535437,91356,ACTIVE
630019509,"VALIANT HOSPICE CARE, INC.",HOSPICE,NORTH HOLLYWOOD,LOS ANGELES,0,34.186842,-118.3897845,91606,ACTIVE
630019511,LIBERTY HOSPICE CARE,HOSPICE,VAN NUYS,LOS ANGELES,0,34.187796,-118.4468715,91401,ACTIVE
630019513,"GLENDALE HOME HEALTH, INC.",HHA,LA CRESCENTA,LOS ANGELES,0,34.221042,-118.235421,91214,ACTIVE
630019514,HOUSE OF THE RISING SUN,HOSPICE,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630019515,"QUEEN HOME HEALTH, INC.",HHA,SUN VALLEY,LOS ANGELES,0,34.201683,-118.370115,91352,ACTIVE
630019516,ST. JOHN'S COMMUNITY HEALTH,COMTYC,LOS ANGELES,LOS ANGELES,0,34.018074,-118.2933225,90007,ACTIVE
630019517,"FAMILY COMFORT HOSPICE, INC.",HOSPICE,TUJUNGA,LOS ANGELES,0,34.252686,-118.295955,91042,ACTIVE
630019518,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,COMTYC,SELMA,FRESNO,0,36.568521,-119.599803,93662,ACTIVE
630019519,WESLEY HEALTH CENTERS - MLK RECUPERATIVE CARE CENTER,COMTYC,LOS ANGELES,LOS ANGELES,0,33.924078,-118.2444525,90059,ACTIVE
630019520,WESLEY HEALTH CENTERS - MLK RECUPERATIVE CARE CENTER,COMTYC,LOS ANGELES,LOS ANGELES,0,33.924078,-118.2444525,90059,ACTIVE
630019521,"OGADA HOME HEALTH CARE, INC.",HHA,MONTEREY PARK,LOS ANGELES,0,34.042095,-118.1419965,91754,ACTIVE
630019522,A&A HOME CARE,HHA,TARZANA,LOS ANGELES,0,34.167618,-118.532376,91356,ACTIVE
630019523,NEMS TRADITIONAL MEDICINE CENTER-SUITE 503,COMTYC,SAN FRANCISCO,SAN FRANCISCO,0,37.797093,-122.407479,94133,ACTIVE
630019524,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,COMTYC,SELMA,FRESNO,0,36.57322702,-119.6288744,93662,ACTIVE
630019525,"CALCARE HOME HEALTH, LLC",HHA,MONTCLAIR,SAN BERNARDINO,0,34.093737,-117.7036785,91763,ACTIVE
630019526,"ZEN HOSPICE, INC.",HOSPICE,ENCINO,LOS ANGELES,0,34.156683,-118.487151,91436,ACTIVE
630019527,FAMILY HEALTHCARE NETWORK,COMTYC,FARMERSVILLE,TULARE,0,36.29780355,-119.2010668,93223,ACTIVE
630019528,FAMILY HEALTHCARE NETWORK,COMTYC,REEDLEY,FRESNO,0,36.604611,-119.440683,93654,ACTIVE
630019529,ELATION HOSPICE CARE INC,HOSPICE,VAN NUYS,LOS ANGELES,0,34.219863,-118.4516415,91402,ACTIVE
630019530,"ST. LILLY HOSPICE, INC.",HOSPICE,VAN NUYS,LOS ANGELES,0,34.18640699,-118.452909,91411,ACTIVE
630019531,BEST MATCH HOME HEALTH INC,HHA,NORTHRIDGE,LOS ANGELES,0,34.23388402,-118.536478,91324,ACTIVE
630019532,"CATALIA HOSPICE, INC",HOSPICE,MONTROSE,LOS ANGELES,0,34.20892401,-118.235546,91020,ACTIVE
630019533,"GOLDEN HEARTH HOSPICE, INC",HOSPICE,GLENDALE,LOS ANGELES,0,34.14658499,-118.252965,91205,ACTIVE
630019534,UNIVERSAL COMMUNITY HEALTH CENTER,COMTYC,LOS ANGELES,LOS ANGELES,0,34.02244177,-118.2523343,90011,ACTIVE
630019535,ONE UP HOSPICE CARE INC,HOSPICE,LOS ANGELES,LOS ANGELES,0,34.219863,-118.4516415,91402,ACTIVE
630019537,DELANO WALK-IN-CLINIC,COMTYC,DELANO,KERN,0,35.75419944,-119.2502579,93215,ACTIVE
630019538,CHERUB INC.,HOSPICE,VAN NUYS,LOS ANGELES,0,34.186401,-118.4527305,91411,ACTIVE
630019539,COMFORT CHOICE HOSPICE CARE,HOSPICE,RIVERSIDE,RIVERSIDE,0,33.9959578,-117.3397826,92507,ACTIVE
630019540,GOLDEN VALLEY HEALTH CENTERS - MODESTO MISSION,COMTYC,MODESTO,STANISLAUS,0,37.636659,-120.9717405,95354,ACTIVE
630019541,TEMECULA HOSPICE AND PALLIATIVE CARE INC.,HOSPICE,TEMECULA,RIVERSIDE,0,33.51159,-117.165726,92590,ACTIVE
630019542,SACRAMENTO COMMUNITY CLINIC - SOUTHGATE DENTAL,COMTYC,SACRAMENTO,SACRAMENTO,0,38.493549,-121.436559,95823,ACTIVE
630019543,SACRAMENTO COMMUNITY CLINIC - B. TERI BURNS CLINIC,COMTYC,SACRAMENTO,SACRAMENTO,0,38.628351,-121.4946855,95834,ACTIVE
630019544,VISTA HIGH SCHOOL,COMTYC,VISTA,SAN DIEGO,0,33.224004,-117.2390805,92084,ACTIVE
630019545,HANNALEI ELEMENTARY SCHOOL,COMTYC,VISTA,SAN DIEGO,0,33.178428,-117.216018,92083,ACTIVE
630019546,MARYLAND ELEMENTARY SCHOOL,COMTYC,VISTA,SAN DIEGO,0,33.21550266,-117.2579768,92083,ACTIVE
630019547,RANCHO MINERVA MIDDLE SCHOOL,COMTYC,VISTA,SAN DIEGO,0,33.20411651,-117.204981,92084,ACTIVE
630019548,FOOTHILL OAK ELEMENTARY SCHOOL,COMTYC,VISTA,SAN DIEGO,0,33.21793608,-117.2218759,92084,ACTIVE
630019549,HOSPICE OF PEACE INC,HOSPICE,FULLERTON,ORANGE,0,33.860088,-117.886563,92831,ACTIVE
630019550,"CARE CIRCLE, LLC",HHA,GLENDORA,LOS ANGELES,0,34.129142,-117.845128,91740,ACTIVE
630019551,"TIBURCIO VASQUEZ HEALTH CENTER, INC. - HELEN TURNER CHILDREN'S CENTER",COMTYC,HAYWARD,ALAMEDA,0,37.656729,-122.1069015,94541,ACTIVE
630019552,ARIA COMMUNITY HEALTH CENTER,COMTYC,TULARE,TULARE,0,36.220158,-119.337219,93274,ACTIVE
630019553,BLUE CROSS HOSPICE,HOSPICE,NORTH HOLLYWOOD,LOS ANGELES,0,34.154046,-118.3683195,91602,ACTIVE
630019554,"ETERNAL GRACE HOSPICE, INC.",HOSPICE,RANCHO CUCAMONGA,SAN BERNARDINO,0,34.09925054,-117.5955994,91730,ACTIVE
630019555,BRIDGEWAY HOSPICE INC,HOSPICE,WEST COVINA,LOS ANGELES,0,34.073109,-117.8807265,91791,ACTIVE
630019556,EISNER HEALTH - STUDENT AND FAMILY WELLNESS CENTER,COMTYC,LOS ANGELES,LOS ANGELES,0,34.029018,-118.264113,90011,ACTIVE
630019557,"ALL VALLEY HOSPICE, INC.",HOSPICE,NORWALK,LOS ANGELES,0,33.90477001,-118.068477,90650,ACTIVE
630019558,COMFORT CAREGIVING,HHA,LOS ANGELES,LOS ANGELES,0,34.05000602,-118.258764,90017,ACTIVE
630019559,"ST. THERESA  HOME HEALTH, INC.",HHA,BURBANK,LOS ANGELES,0,34.20323869,-118.335242,91504,ACTIVE
630019560,COASTAL HOSPICE CARE,HOSPICE,BURBANK,LOS ANGELES,0,34.176681,-118.3198995,91506,ACTIVE
630019561,RIDGECREST REGIONAL HOSPITAL AMBULATORY SURGERY CENTER,ASC/SURGC,RIDGECREST,KERN,0,35.6418,-117.6711795,93555,ACTIVE
630019562,"TIBURCIO VASQUEZ HEALTH CENTER, INC. C/O: CHABOT COLLEGE",COMTYC,HAYWARD,ALAMEDA,0,37.641789,-122.105601,94545,ACTIVE
630019563,"MISSION CITY COMMUNITY NETWORK, INC. - GLENDALE",COMTYC,GLENDALE,LOS ANGELES,0,34.13205898,-118.257558,91204,ACTIVE
630019564,"MISSION CITY COMMUNITY NETWORK, INC. - SANTA MONICA",COMTYC,LOS ANGELES,LOS ANGELES,0,34.09065,-118.3052835,90029,ACTIVE
630019566,"CASA PALMERA CARE CENTER, LLC",CDRH,DEL MAR,SAN DIEGO,93,32.983866,-117.225972,92014,ACTIVE
630019567,CITY OF LA HABRA CHILD DEVELOPMENT CENTER (VCC: COMMUNITY SMILES ORANGE COUNTY),COMTYC,LA HABRA,ORANGE,0,33.928578,-117.946539,90631,ACTIVE
630019568,CITY OF LA HABRA CLAIRE BROWN (VCC: COMMUNITY SMILES ORANGE COUNTY),COMTYC,LA HABRA,ORANGE,0,33.9294645,-117.9461374,90631,ACTIVE
630019569,CITY OF LA HABRA HEAD START (VCC: COMMUNITY SMILES ORANGE COUNTY),COMTYC,LA HABRA,ORANGE,0,33.933384,-117.946242,90631,ACTIVE
630019570,CITY OF LA HABRA PRE-SCHOOL (VCC: COMMUNITY SMILES ORANGE COUNTY),COMTYC,LA HABRA,ORANGE,0,33.938937,-117.9617355,90631,ACTIVE
630019571,GRACELIGHT COMMUNITY HEALTH,COMTYC,LOS ANGELES,LOS ANGELES,0,34.059798,-118.2663045,90017,ACTIVE
630019572,FIRST BELL HOME HEALTH CARE,HHA,LA CRESCENTA,LOS ANGELES,0,34.22098498,-118.235443,91214,ACTIVE
630019573,STANFORD HEALTH CARE,GACH,PALO ALTO,SANTA CLARA,368,37.43383695,-122.1765694,94304,ACTIVE
630019574,CAPITOL HOME HEALTH CARE,HHA,ELK GROVE,SACRAMENTO,0,38.402865,-121.3539165,95624,ACTIVE
630019575,CAPITOL HOSPICE CARE,HOSPICE,ELK GROVE,SACRAMENTO,0,38.402775,-121.3539165,95624,ACTIVE
630019577,NEIGHBORHOOD HEALTHCARE - DR. KOKA FAMILY HEALTH CENTER,COMTYC,HEMET,RIVERSIDE,0,33.753591,-116.958159,92543,ACTIVE
630019578,AMPLA HEALTH MOBILE UNIT,COMTYC,OROVILLE,BUTTE,0,39.50196233,-121.5515757,95966,ACTIVE
630019579,"BRIGHT JOURNEY HOSPICE, INC.",HOSPICE,BURBANK,LOS ANGELES,0,34.20397561,-118.3358063,91504,ACTIVE
630019580,WELLSPACE HEALTH DEL PASO HEIGHTS COMMUNITY HEALTH CENTER,COMTYC,SACRAMENTO,SACRAMENTO,0,38.631231,-121.431402,95838,ACTIVE
630019582,TRANQUILITY CARE HOSPICE INC,HOSPICE,GLENDALE,LOS ANGELES,0,34.236243,-118.259829,91214,ACTIVE
630019583,CRYSTAL HEALTH SERVICES INC.,HHA,BURBANK,LOS ANGELES,0,34.16839024,-118.3451952,91505,ACTIVE
630019585,EMPIRE HOSPICE,HOSPICE,BELLFLOWER,LOS ANGELES,0,33.87260356,-118.1250731,90706,ACTIVE
630019586,"MAYFAIR HOME HEALTH SERVICES, INC.",HHA,NORTH HOLLYWOOD,LOS ANGELES,0,34.18614,-118.413621,91606,ACTIVE
630019587,PEARL DIALYSIS,ESRD/CDC,SALINAS,MONTEREY,24,36.698661,-121.623012,93905,ACTIVE
630019588,"TLC HOMECARE, INC.",HHA,ROSEVILLE,PLACER,0,38.744712,-121.232403,95661,ACTIVE
630019590,"E2 HOSPICE, INC.",HOSPICE,LOS ANGELES,LOS ANGELES,0,34.09817728,-118.3013892,90027,ACTIVE
630019591,HEART TO HEART HOSPICE CARE INC,HOSPICE,GLENDORA,LOS ANGELES,0,34.12859693,-117.8755695,91740,ACTIVE
630019593,GRANT LINE DIALYSIS,ESRD/CDC,TRACY,SAN JOAQUIN,24,37.75716,-121.4542575,95376,ACTIVE
630019594,DIGNITY HEALTH PERINATAL CENTER-SAN LUIS OBISPO,COMTYC,SAN LUIS OBISPO,SAN LUIS OBISPO,0,35.277606,-120.650409,93401,ACTIVE
630019595,"ALIGN HOSPICE CARE, INC.",HOSPICE,SAN FERNANDO,ALAMEDA,0,34.278741,-118.444374,91340,ACTIVE
630019596,DEVOTED HOSPICE CARE INC,HOSPICE,GLENDORA,LOS ANGELES,0,34.128261,-117.871146,91740,ACTIVE
630019597,"VERONA HOSPICE, INC",HOSPICE,PANORAMA CITY,LOS ANGELES,0,34.244721,-118.4500305,91402,ACTIVE
630019598,"YOUNG AT HEART HOSPICE, INC.",HOSPICE,VAN NUYS,LOS ANGELES,0,34.200918,-118.516995,91406,ACTIVE
630019599,"NEXT CARE HOSPICE, INC.",HOSPICE,FOUNTAIN VALLEY,ORANGE,0,33.72354,-117.9191925,92708,ACTIVE
630019600,HA DECISIONS HOSPICE INC,HOSPICE,SHERMAN OAKS,LOS ANGELES,0,34.16508,-118.4568345,91403,ACTIVE
630019601,SMART CHOICE HOSPICE INC,HOSPICE,CHATSWORTH,LOS ANGELES,0,34.25754802,-118.590195,91311,ACTIVE
630019603,SOUTHLAND HOME HEALTH INC,HHA,LOS ANGELES,LOS ANGELES,0,34.127685,-118.3466385,90068,ACTIVE
630019604,LUMEN HOSPICE INC.,HOSPICE,NORTHRIDGE,LOS ANGELES,0,34.234506,-118.536471,91324,ACTIVE
630019605,GREAT VALLEY HOME HEALTH,HHA,TRACY,SAN JOAQUIN,0,37.756359,-121.4624025,95304,ACTIVE
630019606,VIGILANCE HOME HEALTH INC,HHA,BURBANK,LOS ANGELES,0,34.171021,-118.314458,91502,ACTIVE
630019607,FAMILY HEALTHCARE NETWORK,COMTYC,FRESNO,FRESNO,0,36.780039,-119.7659835,93726,ACTIVE
630019608,"CHERUB HOME HEALTH, INC.",HHA,ENCINO,LOS ANGELES,0,34.15624899,-118.485603,91436,ACTIVE
630019609,EVN DIALYSIS CENTER LLC,ESRD/CDC,RESEDA,LOS ANGELES,21,34.200828,-118.5267735,91335,ACTIVE
630019610,JOAN RICHARD LEARNING VILLAGE,COMTYC,STOCKTON,SAN JOAQUIN,0,38.00484,-121.286385,95210,ACTIVE
630019611,CHILD ABUSE PREVENTION COUNCIL,COMTYC,STOCKTON,SAN JOAQUIN,0,37.959327,-121.285854,95202,ACTIVE
630019612,CAP KERN KENNEDY,COMTYC,STOCKTON,SAN JOAQUIN,0,37.929456,-121.24872,95206,ACTIVE
630019613,CAP KERN - EARLY HEAD START PROGRAM - CHRISMAN,COMTYC,TRACY,SAN JOAQUIN,0,37.740258,-121.397652,95304,ACTIVE
630019614,CAP KERN - EARLY HEAD START - ST. MARY'S,COMTYC,STOCKTON,SAN JOAQUIN,0,37.94751,-121.297239,95203,ACTIVE
630019615,CAPC - EMERALD POINTE,COMTYC,STOCKTON,SAN JOAQUIN,0,38.035116,-121.364523,95209,ACTIVE
630019616,CHILD ABUSE PREVENTION COUNCIL - HEAD START,COMTYC,LATHROP,SAN JOAQUIN,0,37.819332,-121.2764895,95330,ACTIVE
630019617,CAPC - BABY STEPS,COMTYC,STOCKTON,SAN JOAQUIN,0,37.95696,-121.284882,95202,ACTIVE
630019618,WALNUT EARLY HEAD START,COMTYC,MANTECA,SAN JOAQUIN,0,37.798101,-121.229199,95337,ACTIVE
630019619,CAPK - EARLY HEAD START,COMTYC,STOCKTON,SAN JOAQUIN,0,37.932336,-121.288932,95206,ACTIVE
630019620,COMMUNITY ACTION PARTNERSHIP (CAP) OF KERN EARLY HEAD START - CALIFORNIA ST.,COMTYC,STOCKTON,SAN JOAQUIN,0,37.95804,-121.286088,95202,ACTIVE
630019621,CAPK LODI UCCC,COMTYC,LODI,SAN JOAQUIN,0,38.125629,-121.2799005,95240,ACTIVE
630019622,RRHC MOBILE MEDICAL OFFICE,COMTYC,REDWAY,HUMBOLDT,0,40.116807,-123.813189,95560,ACTIVE
630019624,ROSE DESERT HOSPICE,HOSPICE,LANCASTER,LOS ANGELES,0,34.649172,-118.146402,93534,ACTIVE
630019625,SABAN COMMUNITY CLINIC - THE CENTER AT BLESSED SACRAMENT,COMTYC,LOS ANGELES,LOS ANGELES,0,34.099416,-118.3344705,90028,ACTIVE
630019627,ALPHACARE HOME HEALTH,HHA,SAN BRUNO,SAN MATEO,0,37.63535748,-122.4242675,94066,ACTIVE
630019629,SUNBRIGHT HOSPICE CARE,HOSPICE,PLEASANTON,ALAMEDA,0,37.682397,-121.873716,94566,ACTIVE
630019630,SERVE THE PEOPLE MOBILE DENTAL CLINIC,COMTYC,SANTA ANA,ORANGE,0,33.759504,-117.8539785,92701,ACTIVE
630019631,SUNBRIGHT HOME HEALTH CARE,HHA,PLEASANTON,ALAMEDA,0,37.682397,-121.873716,94566,ACTIVE
630019632,SERVE THE PEOPLE MOBILE VISION CLINIC,COMTYC,SANTA ANA,ORANGE,0,33.759504,-117.8539785,92701,ACTIVE
630019633,SERVE THE PEOPLE MOBILE MEDICAL CLINIC,COMTYC,SANTA ANA,ORANGE,0,33.759702,-117.854028,92701,ACTIVE
630019634,SERVE THE PEOPLE DENTAL CLINIC,COMTYC,SANTA ANA,ORANGE,0,33.759351,-117.8540145,92701,ACTIVE
630019635,SERVE THE PEOPLE BEHAVIORAL HEALTH CENTER,COMTYC,SANTA ANA,ORANGE,0,33.75963,-117.8540595,92701,ACTIVE
630019636,LOVING SOUL HOSPICE,HOSPICE,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630019637,KCS HEALTH CENTER,COMTYC,BUENA PARK,ORANGE,0,33.869709,-117.9874485,90621,ACTIVE
630019638,PACIFIC RITZ SURGERY CENTER,ASC,ENCINO,LOS ANGELES,0,34.157232,-118.4885595,91436,
630019639,MONTCLAIR COMMUNITY HEALTH CENTER,COMTYC,MONTCLAIR,SAN BERNARDINO,0,34.078221,-117.6945075,91763,ACTIVE
630019640,U.S. RENAL CARE VICTORVILLE DIALYSIS,ESRD/CDC,VICTORVILLE,SAN BERNARDINO,13,34.477497,-117.288387,92395,ACTIVE
630019641,LOVE AND LIGHT HOSPICE CARE INC.,HOSPICE,VAN NUYS,LOS ANGELES,0,34.19648899,-118.449185,91405,ACTIVE
630019642,SHELDON HOSPICE,HOSPICE,TARZANA,LOS ANGELES,0,34.1728621,-118.5591211,91356,ACTIVE
630019644,ANGELA AGUILAR HEAD START,COMTYC,ALAMEDA,ALAMEDA,0,37.778733,-122.288265,94501,ACTIVE
630019645,SUE MATHESON CENTER HEAD START,COMTYC,ALAMEDA,ALAMEDA,0,37.785249,-122.299101,94501,ACTIVE
630019646,COLLEGE OF ALEMEDA HEAD START,COMTYC,ALAMEDA,ALAMEDA,0,37.78128,-122.2796925,94501,ACTIVE
630019647,ROSALIE STERLING HEAD START,COMTYC,ALAMEDA,ALAMEDA,0,37.77111,-122.256126,94501,ACTIVE
630019648,"1ST RESPONSE HOSPICE, INC.",HOSPICE,GLENDALE,LOS ANGELES,0,34.158762,-118.262367,91203,ACTIVE
630019649,HOME HEALTH 101 INC.,HHA,GLENDALE,LOS ANGELES,0,34.14233645,-118.262089,91204,ACTIVE
630019650,COMPLETE CARE COMMUNITY HEALTH CENTER-CULVER CITY,COMTYC,CULVER CITY,LOS ANGELES,0,34.022313,-118.398357,90232,ACTIVE
630019651,COMPLETE  CARE COMMUNITY HEALTH CENTER - MONTEREY PARK,COMTYC,LOS ANGELES,LOS ANGELES,0,34.019199,-118.1579265,90022,ACTIVE
630019652,COMPLETE CARE COMMUNITY HEALTH CENTER - MONTEREY PARK,COMTYC,LOS ANGELES,LOS ANGELES,0,34.019199,-118.1579265,90022,ACTIVE
630019653,RELYABLE HOME CARE SERVICES INC.,HHA,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630019655,"ELARA HOSPICE, INC.",HOSPICE,GLENDALE,LOS ANGELES,0,34.15884201,-118.259255,91203,ACTIVE
630019656,"VERITAS HOSPICE, INC.",HOSPICE,CANOGA PARK,LOS ANGELES,0,34.199397,-118.588248,91303,ACTIVE
630019657,HAAB HEALTHCARE SERVICES INC.,HHA,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630019659,PREGNANCY CARE CLINIC,FREEC,SAN DIEGO,SAN DIEGO,0,32.692365,-117.104724,92113,
630019660,YOLO DIALYSIS,ESRD/CDC,WOODLAND,YOLO,21,38.676258,-121.736529,95776,ACTIVE
630019661,NEUROSCIENCE HEALTH CENTER,COMTYC,BAKERSFIELD,KERN,0,35.394057,-119.003706,93305,ACTIVE
630019662,VENICE SOUTH BAY INGLEWOOD OB,COMTYC,INGLEWOOD,LOS ANGELES,0,33.966342,-118.3442895,90301,ACTIVE
630019663,PRISTINE HOSPICE AND PALLIATIVE CARE,HOSPICE,TUSTIN,ORANGE,0,33.758447,-117.829969,92780,ACTIVE
630019665,AMERICAN GUARDIAN HOSPICE,HOSPICE,SAN LEANDRO,ALAMEDA,0,37.725228,-122.154201,94577,ACTIVE
630019666,TEAMONE HOME HEALTH INC,HHA,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630019667,DEL ROSA HOSPICE II,HOSPICE,SAN BERNARDINO,SAN BERNARDINO,0,34.06532298,-117.289213,92408,ACTIVE
630019668,GOLDEN GATE HOSPICE CARE,HOSPICE,VAN NUYS,LOS ANGELES,0,34.187319,-118.4484465,91401,ACTIVE
630019669,"COMPASSION HOME HEALTH CARE, INC.",HHA,RESEDA,LOS ANGELES,0,34.20146298,-118.531965,91335,ACTIVE
630019671,"ANGEL HOSPICE SERVICE, INC.",HOSPICE,VAN NUYS,LOS ANGELES,0,34.195401,-118.4481675,91405,ACTIVE
630019672,HAMLIN HOME HEALTH CARE INC,HHA,LA CRESCENTA,LOS ANGELES,0,34.24043301,-118.265683,91214,ACTIVE
630019673,"MGD HOSPICE, INC.",HOSPICE,TARZANA,LOS ANGELES,0,34.17021,-118.539126,91356,ACTIVE
630019674,"CALSTATE HOSPICE, INC.",HOSPICE,CANOGA PARK,LOS ANGELES,0,34.200747,-118.607778,91303,ACTIVE
630019675,ALL COMFORT HOSPICE INC,HOSPICE,VALENCIA,LOS ANGELES,0,34.42923,-118.574379,91355,ACTIVE
630019676,WELLSPACE HEALTH SIERRA GARDENS 2 COMMUNITY HEALTH CENTER,COMTYC,ROSEVILLE,PLACER,0,38.746431,-121.2634665,95661,ACTIVE
630019677,"SYNERGY SURGICAL CENTER, LLC",ASC,WESTLAKE VILLAGE,VENTURA,0,34.158672,-118.834218,91361,
630019680,RECOVERY ROAD HOME HEALTH INC,HHA,VAN NUYS,LOS ANGELES,0,34.185816,-118.4503365,91411,ACTIVE
630019681,SAN YSIDRO HEALTH SAN DIEGO PACE / SENIOR HEALTH SERVICES CHULA VISTA,COMTYC,CHULA VISTA,SAN DIEGO,0,32.621328,-117.072882,91911,ACTIVE
630019682,A1 PRO HOSPICE CARE,HOSPICE,SAN LEANDRO,ALAMEDA,0,37.69273937,-122.1631102,94577,ACTIVE
630019683,CALSTRO HOSPICE ORANGE COUNTY,HOSPICE,TUSTIN,ORANGE,0,33.747912,-117.829359,92780,ACTIVE
630019684,NOBLE CARE HOSPICE,HOSPICE,ANAHEIM,ORANGE,0,33.832935,-117.9637065,92801,ACTIVE
630019685,"HIGHLAND HOSPICE, INC.",HOSPICE,CHATSWORTH,LOS ANGELES,0,34.25691401,-118.594494,91311,ACTIVE
630019686,"FRANKLIN HOSPICE, INC.",HOSPICE,SUN VALLEY,LOS ANGELES,0,34.20919298,-118.36989,91352,ACTIVE
630019687,Y & Y HOME HEALTH,HHA,VAN NUYS,LOS ANGELES,0,34.183881,-118.448973,91401,ACTIVE
630019688,"ROSEWOOD HOSPICE, INC.",HOSPICE,RESEDA,LOS ANGELES,0,34.20146298,-118.531965,91335,ACTIVE
630019689,HOPE & PEACE PALLIATIVE CARE,HOSPICE,VAN NUYS,LOS ANGELES,0,34.183881,-118.448973,91401,ACTIVE
630019690,PACIFIC ANESTHESIA SURGICAL SERVICES,ASC,LAGUNA HILLS,ORANGE,0,33.627888,-117.735453,92653,
630019691,SUNRISE HOSPICE CARE INC.,HOSPICE,SAN JOSE,SANTA CLARA,0,37.25722199,-121.89787,95124,ACTIVE
630019692,MAYERLING HOME HEALTH LLC,HHA,GLENDALE,LOS ANGELES,0,34.146027,-118.241442,91205,ACTIVE
630019693,LIFE TOUCH CARE,HOSPICE,GARDEN GROVE,ORANGE,0,33.78177799,-117.957568,92840,ACTIVE
630019695,SCFHC - SANTA FE,COMTYC,HUNTINGTON PARK,LOS ANGELES,0,33.973569,-118.2300075,90255,ACTIVE
630019696,CESAR CHAVEZ RESOURCE CENTER,COMTYC,WATSONVILLE,SANTA CRUZ,0,36.920421,-121.771332,95076,ACTIVE
